1,4,10,2,20,U,1,147,,,,,,,,,,,,,,,,,,,,,,,,
131,20,100,3,300,S,1,17681511,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,,,,
132,20,100,3,300,U,1,17321825,,,,,,,,,,,,,,,,,,,,,,,,
133,20,100,3,300,S,1,10337083,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,,,,
134,20,100,3,300,U,1,19644992,,,,,,,,,,,,,,,,,,,,,,,,
135,20,100,3,300,S,1,17610295,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,,,,
136,20,100,3,300,U,1,17000154,,,,,,,,,,,,,,,,,,,,,,,,
137,20,100,3,300,U,1,20163570,,,,,,,,,,,,,,,,,,,,,,,,
138,20,100,3,300,S,1,7832821,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,,,,
139,20,100,3,300,U,1,19673029,,,,,,,,,,,,,,,,,,,,,,,,
140,20,100,3,300,U,1,21229597,,,,,,,,,,,,,,,,,,,,,,,,
141,22,110,3,330,S,1,68731088,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,,
142,22,110,3,330,S,1,6368097,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,,
143,22,110,3,330,U,1,93487444,,,,,,,,,,,,,,,,,,,,,,,,
144,22,110,3,330,U,1,78342512,,,,,,,,,,,,,,,,,,,,,,,,
145,22,110,3,330,U,1,71324445,,,,,,,,,,,,,,,,,,,,,,,,
146,22,110,3,330,U,1,73302660,,,,,,,,,,,,,,,,,,,,,,,,
147,22,110,3,330,U,1,93215767,,,,,,,,,,,,,,,,,,,,,,,,
148,22,110,3,330,U,1,82254131,,,,,,,,,,,,,,,,,,,,,,,,
149,22,110,3,330,S,1,68963109,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,,
150,22,110,3,330,S,1,9798540,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,,
151,24,120,3,360,U,1,318162925,,,,,,,,,,,,,,,,,,,,,,,,
152,24,120,3,360,U,1,256671994,,,,,,,,,,,,,,,,,,,,,,,,
153,24,120,3,360,U,1,304048309,,,,,,,,,,,,,,,,,,,,,,,,
154,24,120,3,360,U,1,302111220,,,,,,,,,,,,,,,,,,,,,,,,
155,24,120,3,360,U,1,381304345,,,,,,,,,,,,,,,,,,,,,,,,
156,24,120,3,360,U,1,282954903,,,,,,,,,,,,,,,,,,,,,,,,
157,24,120,3,360,U,1,315922298,,,,,,,,,,,,,,,,,,,,,,,,
158,24,120,3,360,U,1,380738992,,,,,,,,,,,,,,,,,,,,,,,,
159,24,120,3,360,U,1,340468981,,,,,,,,,,,,,,,,,,,,,,,,
160,24,120,3,360,U,1,302258975,,,,,,,,,,,,,,,,,,,,,,,,
161,4,40,4,160,S,1,416,1,1,1,1,,,,,,,,,,,,,,,,,,,,
162,4,40,4,160,U,1,366,,,,,,,,,,,,,,,,,,,,,,,,
163,4,40,4,160,U,1,495,,,,,,,,,,,,,,,,,,,,,,,,
164,4,40,4,160,S,1,481,0,1,1,0,,,,,,,,,,,,,,,,,,,,
165,4,40,4,160,S,1,664,1,1,1,0,,,,,,,,,,,,,,,,,,,,
166,4,40,4,160,S,1,162,0,0,1,0,,,,,,,,,,,,,,,,,,,,
167,4,40,4,160,S,1,211,0,0,1,1,,,,,,,,,,,,,,,,,,,,
168,4,40,4,160,S,1,517,1,1,0,1,,,,,,,,,,,,,,,,,,,,
169,4,40,4,160,S,1,590,f,i,n,a,l,,,,,,,,,,,,,,,,,,,
170,4,40,4,160,S,1,231,0,1,0,1,,,,,,,,,,,,,,,,,,,,
171,8,80,4,320,S,1,4632,0,1,1,0,1,1,1,1,,,,,,,,,,,,,,,,
172,8,80,4,320,S,1,7097,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,
173,8,80,4,320,S,1,1755,0,0,1,0,1,0,1,1,,,,,,,,,,,,,,,,
174,8,80,4,320,S,1,6048,1,0,1,1,0,1,0,1,,,,,,,,,,,,,,,,
175,8,80,4,320,S,1,4304,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,
176,8,80,4,320,U,1,10398,,,,,,,,,,,,,,,,,,,,,,,,
177,8,80,4,320,U,1,7899,,,,,,,,,,,,,,,,,,,,,,,,
178,8,80,4,320,S,1,10187,1,1,1,1,1,1,0,0,,,,,,,,,,,,,,,,
